particle_id,frame_num,particle_num,time_stamp_s,ecd_um,area_pixels,perimeter,circularity,intensity_mean,intensity_std,intensity_min,intensity_max,max_feret_diam_um,aspect_ratio,x_left,x_right,y_top,y_bottom,edge_particle,experiment,step,type
24498,115,3,12.448,10.625,131,44.38,0.91,394.97,263.69,57,793,10.375,0.98,660,672,552,564,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24503,118,1,12.776,30.125,588,93.01,0.92,225.41,268.88,0,800,29.375,0.98,745,771,38,65,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24507,118,5,12.776,22.625,374,91.5,0.75,305.6,291.5,0,800,25.375,0.9,1019,1041,820,841,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24508,119,1,12.885,34.875,749,105.74,0.92,186.96,259.2,0,800,33.875,0.99,184,214,385,415,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24509,119,2,12.885,20.625,323,69.94,0.91,294.37,283.73,0,800,20.625,0.96,120,140,637,656,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24510,119,3,12.885,25.125,436,80.18,0.92,242.38,273.48,0,799,24.125,0.98,804,827,644,667,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24511,119,4,12.885,26.875,491,83.94,0.94,239.28,272.86,0,799,26.875,0.95,951,975,723,746,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24512,119,5,12.885,16.125,227,58.7,0.91,347.47,279.57,29,799,15.625,0.95,82,99,741,757,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24520,123,2,13.322,18.375,273,63.7,0.92,312.54,283.66,0,800,17.875,0.98,860,878,819,837,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24521,123,3,13.322,36.625,809,126.78,0.8,212.73,278.18,0,802,39.125,0.92,162,193,859,891,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24525,124,3,13.431,22.625,374,74.36,0.92,246.38,267.82,0,798,21.625,0.99,376,397,723,744,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24527,125,2,13.54,28.625,536,89.6,0.92,252.72,275.79,0,800,28.125,0.96,1181,1207,428,453,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24531,126,1,13.649,26.125,465,82.18,0.93,248.71,273.5,1,800,25.125,0.98,500,523,10,34,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24539,128,1,13.868,20.875,330,69.11,0.93,303.11,278.98,18,800,20.625,0.96,251,270,37,57,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24544,128,6,13.868,14.625,197,54.04,0.92,367.46,280.21,18,800,14.125,0.96,942,957,721,736,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24545,128,7,13.868,16.875,239,58.04,0.94,320.49,277.8,17,794,16.375,0.97,822,838,792,808,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24546,129,1,13.977,62.375,2029,171.1,0.93,111.82,211.2,0,800,60.625,0.99,689,739,253,304,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24550,130,1,14.086,28.375,533,88.43,0.93,209.98,263.91,0,799,27.375,1,800,825,592,618,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24551,130,2,14.086,44.625,1133,126.81,0.94,146.45,238.34,0,800,43.125,1,534,571,604,641,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24552,130,3,14.086,14.375,194,56.04,0.88,419.84,275.24,43,799,15.625,0.9,1093,1109,800,815,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24555,131,1,14.195,16.125,225,57.87,0.92,319.41,273.52,15,795,15.125,0.96,882,898,417,433,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24556,131,2,14.195,13.875,182,51.21,0.93,340.24,272.11,24,799,13.125,0.98,495,509,437,451,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24559,132,1,14.304,32.875,676,101.5,0.91,202.32,262.51,0,799,31.875,0.99,445,473,123,152,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24562,132,4,14.304,41.375,1002,118.57,0.95,158.16,243.71,0,800,40.625,0.99,416,450,763,798,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24565,133,2,14.414,20.125,312,67.53,0.93,281.2,272.72,1,800,19.375,0.97,728,747,601,620,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24574,135,2,14.632,24.375,416,76.77,0.94,241.49,269.19,0,800,23.375,0.99,235,257,333,355,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24580,137,1,14.85,29.875,578,91.01,0.94,230.55,268.86,0,798,29.125,0.99,958,984,276,302,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24581,137,2,14.85,21.125,335,87.43,0.74,347.72,291.59,23,800,24.625,0.84,1182,1205,751,770,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24590,140,1,15.178,17.625,255,60.87,0.93,306.27,277.72,13,800,16.625,0.99,699,716,338,355,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24591,140,2,15.178,20.125,311,68.77,0.91,266.7,273.52,0,800,19.125,0.99,550,569,436,456,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24594,140,5,15.178,13.375,173,58.87,0.79,493.71,268.53,73,800,18.625,0.69,916,929,969,986,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24595,141,1,15.287,24.625,424,80.6,0.91,277.5,280.26,6,800,24.125,0.95,1035,1058,188,211,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24596,141,2,15.287,13.875,181,52.46,0.91,364.07,270.46,31,799,13.125,0.96,246,261,206,220,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24599,142,1,15.396,29.125,557,93.08,0.9,246.34,275.29,3,800,29.125,0.95,120,146,35,61,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24601,142,3,15.396,17.625,255,61.7,0.92,299.2,274.64,11,799,17.125,0.99,242,260,454,471,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24605,143,2,15.506,18.625,278,68.36,0.86,340.8,283.06,21,799,18.375,0.96,1061,1080,340,358,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24606,143,3,15.506,20.875,325,68.53,0.93,265.9,271.5,0,792,19.875,0.98,316,336,595,614,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24607,144,1,15.615,13.125,169,49.21,0.94,398.7,271.39,49,798,12.875,0.93,813,826,60,74,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24610,144,4,15.615,24.125,410,78.36,0.92,242.33,269.16,0,800,23.125,0.99,830,852,602,624,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24615,145,3,15.724,21.875,354,71.11,0.94,262.66,275.93,1,798,21.125,0.98,224,244,607,627,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24620,146,3,15.833,24.375,416,88.18,0.82,323.24,300.3,5,800,27.625,0.85,115,138,905,927,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24622,147,1,15.942,39.125,906,118.81,0.9,207.18,270.86,0,800,38.625,0.96,1205,1239,482,514,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24624,147,3,15.942,35.875,787,106.91,0.93,185.31,259.71,0,800,34.875,0.99,841,872,713,744,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24626,147,5,15.942,16.125,226,59.7,0.89,372.13,283.59,32,800,16.875,0.88,277,293,879,896,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24629,149,2,16.161,30.125,586,93.43,0.92,231.32,273.73,0,800,29.875,0.97,47,74,715,741,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24631,149,4,16.161,11.875,150,49.46,0.88,437.81,264.7,67,799,11.875,0.93,922,935,911,924,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24632,149,5,16.161,10.875,135,52.87,0.78,501.86,249.2,86,799,13.375,0.78,161,175,941,954,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24634,151,1,16.379,17.625,253,60.87,0.93,304.01,271.79,18,797,16.625,0.99,528,545,248,265,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24637,151,4,16.379,34.875,747,104.08,0.93,184.09,256.21,0,798,33.625,1,709,739,538,568,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24643,152,4,16.488,25.875,462,96.08,0.79,281.51,292.59,0,800,28.125,0.89,137,162,810,833,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24644,152,5,16.488,32.625,666,98.5,0.93,208.74,266.15,0,800,31.875,0.98,300,328,862,891,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24645,153,1,16.598,23.875,407,77.77,0.92,267.34,279.33,0,800,23.125,0.98,220,242,136,158,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24648,154,2,16.707,29.625,566,89.6,0.94,230.72,270.77,0,800,28.625,0.97,1046,1072,418,443,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24651,154,5,16.707,15.125,204,57.94,0.87,381.43,279.72,29,799,16.125,0.91,265,282,917,933,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24654,155,3,16.816,20.625,323,67.7,0.94,284.23,276.93,9,800,19.875,0.97,185,204,256,275,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24658,155,7,16.816,31.875,646,97.08,0.93,198.06,259.48,0,798,31.125,0.98,310,338,708,736,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24662,157,1,17.034,14.125,188,54.87,0.89,412.6,270.93,54,800,14.875,0.92,58,73,26,41,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24663,157,2,17.034,35.625,778,104.67,0.94,198.49,261.7,0,796,34.875,0.97,961,991,152,182,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24666,157,5,17.034,16.125,223,60.11,0.88,318.76,279.19,0,799,15.125,0.99,623,639,615,631,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24667,157,6,17.034,39.875,935,116.57,0.93,164.39,241.46,0,798,38.625,0.99,583,617,669,703,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24677,159,2,17.253,33.875,712,101.25,0.93,222.59,275.61,0,800,33.625,0.96,1107,1136,320,349,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24679,159,4,17.253,18.125,265,62.28,0.93,308.08,281.49,6,800,17.375,0.97,563,580,857,875,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24684,161,1,17.471,26.125,465,84.01,0.91,283.11,282.89,3,800,26.625,0.95,1183,1207,420,443,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24688,162,3,17.58,37.375,845,111.98,0.92,183.55,259.8,0,800,36.875,0.99,151,183,271,303,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24689,162,4,17.58,20.875,326,69.11,0.93,269.51,274.81,4,796,19.875,0.98,761,780,409,429,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24693,162,8,17.58,26.625,479,82.77,0.94,232.62,270.49,0,800,25.625,0.97,253,277,801,824,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24694,162,9,17.58,29.375,561,100.25,0.84,296.34,296.62,0,809,32.125,0.85,1129,1157,809,834,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24695,162,10,17.58,24.875,431,77.94,0.94,267.1,280.4,0,800,24.625,0.95,215,237,932,954,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24699,164,2,17.799,22.875,380,74.53,0.93,275.81,283.09,2,800,22.375,0.99,433,454,946,967,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24701,165,2,17.908,20.625,319,68.53,0.92,301.22,281.1,0,800,19.875,0.97,793,812,49,69,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24702,165,3,17.908,24.375,415,76.53,0.94,250.67,273.91,0,800,23.875,0.96,381,402,213,235,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24703,165,4,17.908,34.125,717,101.25,0.94,184.99,255.4,0,799,32.875,0.99,694,723,448,477,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24706,166,1,18.017,22.625,371,73.11,0.93,255.84,272.82,0,800,21.625,0.97,268,289,476,496,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24710,166,5,18.017,27.125,493,84.18,0.93,234.08,273.62,0,799,26.125,0.98,766,790,861,885,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24711,167,1,18.126,16.875,239,58.87,0.93,330.18,281.72,10,800,16.125,0.96,925,942,684,700,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24712,167,2,18.126,34.125,722,113.98,0.84,245.87,278.9,7,800,38.125,0.93,1161,1191,808,837,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24714,168,1,18.236,18.125,266,61.46,0.94,299.95,273.3,19,799,17.375,0.98,476,493,190,207,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24716,168,3,18.236,18.125,266,62.28,0.93,311.92,278.02,10,800,17.875,0.94,892,909,826,844,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24717,168,4,18.236,23.875,404,97.74,0.73,355.85,303.32,3,800,27.625,0.81,1041,1064,939,962,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24719,169,2,18.345,34.125,723,103.08,0.92,217.25,266.84,0,800,33.625,0.98,41,70,127,157,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24720,169,3,18.345,28.375,529,95.01,0.86,264.4,289.18,0,800,30.625,0.91,234,259,849,874,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24723,170,3,18.454,19.875,302,66.87,0.92,286.57,276.78,4,800,19.375,0.98,247,266,421,439,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24725,170,5,18.454,36.875,820,108.33,0.94,183.88,258.18,0,800,35.875,0.98,250,282,771,802,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24728,171,2,18.563,18.375,268,62.28,0.93,363.17,280.1,24,800,18.125,0.92,1111,1129,144,161,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24729,171,3,18.563,15.125,206,55.28,0.92,328,273.28,16,793,14.625,0.96,676,691,345,361,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24731,171,5,18.563,25.125,439,80.18,0.93,243.65,275.18,0,798,24.125,0.98,167,190,567,590,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24733,171,7,18.563,42.625,1049,141.12,0.81,202.66,279.41,0,800,45.625,0.92,283,318,984,1022,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24736,172,3,18.672,34.875,747,103.5,0.94,180.63,253.99,0,800,33.875,0.99,651,681,668,698,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24737,172,4,18.672,49.125,1344,139.64,0.93,152.59,246.69,0,799,48.375,0.98,979,1020,761,801,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24739,172,6,18.672,34.125,724,108.15,0.88,237.91,274.07,0,800,35.125,0.94,1186,1216,874,903,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24744,173,1,18.782,21.875,355,72.36,0.92,271.93,276.78,1,798,21.125,0.99,897,918,463,483,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24747,173,4,18.782,19.125,286,64.28,0.93,307.07,281.78,0,800,18.125,0.99,591,609,931,949,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24748,174,1,18.891,21.875,352,71.11,0.94,307.68,282.24,19,800,21.625,0.94,57,77,118,138,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24749,174,2,18.891,36.375,807,106.91,0.94,172.83,249.06,0,800,35.375,0.99,528,559,316,347,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24754,175,3,19,28.125,524,89.25,0.91,237.26,271.4,0,800,28.125,0.96,910,934,95,121,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24755,175,4,19,22.375,365,73.36,0.92,254.1,273.26,0,799,21.375,0.99,714,735,495,516,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24756,176,1,19.109,20.625,323,68.28,0.93,336.88,279.69,21,799,20.875,0.92,1227,1247,349,367,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24757,176,2,19.109,37.375,846,119.64,0.86,210.72,275.31,0,800,40.375,0.96,21,56,438,469,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24758,177,1,19.218,20.125,308,67.7,0.92,290.14,281.87,0,800,19.375,0.97,144,163,571,590,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24760,178,2,19.328,21.875,351,74.18,0.9,319.5,289.78,10,800,23.625,0.88,30,53,624,643,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24765,181,2,19.655,28.125,521,86.77,0.93,218.01,258.62,0,799,26.875,0.99,764,789,442,466,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24767,182,1,19.764,37.625,847,147.68,0.7,239.5,287.69,0,800,44.625,0.88,1180,1217,235,266,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24769,182,3,19.764,28.375,533,89.43,0.92,213.94,265.47,0,800,27.625,0.99,246,272,531,556,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24772,183,2,19.874,30.625,598,92.43,0.94,203.63,261.4,0,800,29.375,0.99,266,292,337,364,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24773,183,3,19.874,34.875,744,104.5,0.93,174.84,250.25,0,795,33.625,0.99,608,638,553,583,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24778,185,1,20.092,18.125,264,62.7,0.92,351.42,280.45,3,800,18.125,0.94,1023,1041,134,151,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24779,185,2,20.092,44.875,1147,128.81,0.93,148.55,239.74,0,800,43.875,0.99,322,359,367,405,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24781,185,4,20.092,20.125,307,70.11,0.89,332.29,283.12,23,800,21.375,0.92,1176,1196,407,425,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24784,185,7,20.092,33.375,698,99.25,0.94,188.68,257.55,0,800,32.625,0.99,678,706,859,888,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24787,185,10,20.092,15.125,207,55.21,0.92,369.71,277.68,26,799,14.875,0.96,225,240,925,940,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24789,186,1,20.201,21.125,331,70.36,0.92,282.08,277.64,5,799,20.375,0.97,125,145,352,372,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24798,187,6,20.31,40.125,947,127.74,0.85,194.98,266.88,0,803,43.875,0.95,971,1004,901,935,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24802,188,4,20.42,33.625,708,100.67,0.94,184.13,255.91,0,799,32.875,1,474,503,755,784,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24807,189,5,20.529,32.125,652,99.33,0.91,190.19,255.37,0,800,31.125,0.99,331,359,521,549,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24808,189,6,20.529,37.625,848,109.5,0.94,192.02,260.92,0,798,37.125,0.97,1049,1081,754,785,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24814,191,2,20.747,23.125,383,76.36,0.91,264.19,275.53,0,800,22.375,0.97,859,880,240,262,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24818,191,6,20.747,30.125,582,90.43,0.95,209.39,264.71,0,800,29.375,0.98,397,423,784,810,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
24823,193,3,20.965,32.125,655,97.25,0.93,200.51,263.42,0,798,31.125,0.99,327,355,343,371,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
